name,cagr_full,spy_cagr_full,edge_full_pp,sharpe,max_dd,n_cash,wf_mean_cagr,wf_median_cagr,wf_min_cagr,wf_max_cagr,wf_mean_edge_pp,wf_n_pos,wf_n_beats,wf_n_splits,scorer,k,hold,weighting
ml_filter|K=2|ew|tight|h=6,0.4036325267421954,0.1194382410561079,28.41942856860875,0.848706982251271,-0.6906744930515392,4,0.38887870974490757,0.33144653058978835,0.11962079354283639,0.7570330293833445,24.081851240547298,10,8,10,ml_filter,2,6,ew
ml_filter|K=2|conv|tight|h=6,0.31716726320246447,0.1194382410561079,19.772902214635657,0.6748377623571746,-0.8038048640844341,4,0.24500778871931192,0.21238347545668412,-0.163910947470154,1.00945663716139,9.694759137987731,8,6,10,ml_filter,2,6,conv
ml_filter|K=2|ew|tight|h=9,0.2616317388233522,0.1194382410561079,14.219349776724432,0.6526636741555841,-0.8583899287491247,1,0.24505652987086793,0.24109085745977687,-0.06595571906291187,0.5705480455795595,9.699633253143334,9,8,10,ml_filter,2,9,ew
ml_filter|K=2|conv|tight|h=9,0.2785276734631763,0.1194382410561079,15.90894324070684,0.6413894500682721,-0.8775479224269592,1,0.2791073380247978,0.26740326122839453,-0.09390562890516407,0.7438070309323557,13.10471406853632,9,9,10,ml_filter,2,9,conv
ml_filter|K=3|ew|tight|h=6,0.35801718722557196,0.1194382410561079,23.857894616946407,0.8818722816967385,-0.49828619285029274,4,0.3776856109903516,0.3185276668134289,0.15951182991723978,0.9141298933883593,22.962541365091695,10,9,10,ml_filter,3,6,ew
ml_filter|K=3|conv|tight|h=6,0.40685323127150386,0.1194382410561079,28.741499021539596,0.8365625742456663,-0.7044126567869202,4,0.35743319507218335,0.29860359183082386,0.056925417728470595,0.964925137189266,20.937299773274876,10,8,10,ml_filter,3,6,conv
ml_filter|K=3|ew|tight|h=9,0.35253906311647065,0.1194382410561079,23.310082206036277,0.8748464184899645,-0.7457195890506207,1,0.34536388122410644,0.3151213464202297,0.2187993573447955,0.5237192785937257,19.730368388467184,10,10,10,ml_filter,3,9,ew
ml_filter|K=3|conv|tight|h=9,0.32978084266162244,0.1194382410561079,21.034260160551455,0.750080033472321,-0.8538381305442198,1,0.33546481141280743,0.28643605013886964,-0.06818779428403599,0.9174542824823393,18.740461407337282,9,9,10,ml_filter,3,9,conv
ml_h1|K=2|ew|tight|h=6,0.26937359706081354,0.1194382410561079,14.993535600470565,0.7219919439823399,-0.5835247177447457,4,0.29974838880222743,0.2715508290824693,0.1174868879090607,0.6181560620044484,15.168819146279281,10,8,10,ml_h1,2,6,ew
ml_h1|K=2|conv|tight|h=6,0.2916680666244127,0.1194382410561079,17.22298255683048,0.699697613923781,-0.6348499159316959,4,0.30519495654382645,0.23750681744253965,-0.00430987287099438,0.8896194932328174,15.713475920439185,9,7,10,ml_h1,2,6,conv
ml_h1|K=2|ew|tight|h=9,0.1170879104619047,0.1194382410561079,-0.23503305942031982,0.4565050274976625,-0.8451315260216158,1,0.051822085753084876,0.030169255119491423,-0.034467826923038736,0.2537167584839064,-9.623811158634973,6,1,10,ml_h1,2,9,ew
ml_h1|K=2|conv|tight|h=9,0.026379973455414873,0.1194382410561079,-9.305826760069301,0.32158775078360335,-0.9073971029497583,1,-0.11314634893337483,-0.1536508949035308,-0.1993366776221116,0.1747467252584849,-26.120654627280942,1,1,10,ml_h1,2,9,conv
ml_h1|K=3|ew|tight|h=6,0.21357446100046018,0.1194382410561079,9.413621994435228,0.6408434938912552,-0.6169769443040309,4,0.23592335895500516,0.18803459174621118,-0.0018548637991606665,0.4903618769175795,8.786316161557053,9,7,10,ml_h1,3,6,ew
ml_h1|K=3|conv|tight|h=6,0.32029604646457144,0.1194382410561079,20.085780540846354,0.7621495810044984,-0.5643082216380036,4,0.33466157322841655,0.2889282309570679,0.20084375039307312,0.6085832514523661,18.6601375888982,10,9,10,ml_h1,3,6,conv
ml_h1|K=3|ew|tight|h=9,0.17417280561163628,0.1194382410561079,5.473456455552839,0.5917173081035731,-0.8027676021021682,1,0.11368844418393695,0.10183404932439488,-0.08136348617568623,0.44868261620462313,-3.4371753155497657,7,3,10,ml_h1,3,9,ew
ml_h1|K=3|conv|tight|h=9,0.0705461360421713,0.1194382410561079,-4.889210501393659,0.3828616858644892,-0.8705272334753861,1,-0.034313048376789945,-0.06794025209537774,-0.08629284230390522,0.27452789571367164,-18.23732457162246,1,1,10,ml_h1,3,9,conv
ml_h3|K=2|ew|tight|h=6,0.27253326787994747,0.1194382410561079,15.309502682383958,0.6950343824881432,-0.6923231263087732,4,0.2532327160275032,0.2842995626567626,-0.19668876354915898,0.5573722512519308,10.517251868806863,8,7,10,ml_h3,2,6,ew
ml_h3|K=2|conv|tight|h=6,0.2908735377703813,0.1194382410561079,17.143529671427338,0.6741342505188251,-0.753254838888557,4,0.23771264039496237,0.20276912285654003,-0.06927311228014432,0.6634557910997789,8.965244305552774,9,7,10,ml_h3,2,6,conv
ml_h3|K=2|ew|tight|h=9,0.33997063343577016,0.1194382410561079,22.053239237966228,0.8180100617362515,-0.7703322588850978,1,0.3589849004437456,0.3730560919601851,0.2117550598060376,0.5017593792343449,21.09247031043109,10,10,10,ml_h3,2,9,ew
ml_h3|K=2|conv|tight|h=9,0.3270526433577743,0.1194382410561079,20.761440230166638,0.7760853175569329,-0.8778180519973476,1,0.3854219620557398,0.49575147940605324,-0.0750847131261545,0.8652849339945221,23.736176471630518,7,7,10,ml_h3,2,9,conv
ml_h3|K=3|ew|tight|h=6,0.2760323259215707,0.1194382410561079,15.659408486546278,0.7440339901010038,-0.49828619285029263,4,0.25585890766411123,0.22633897475827314,0.008785079700780685,0.6997862834858357,10.779871032467666,10,7,10,ml_h3,3,6,ew
ml_h3|K=3|conv|tight|h=6,0.3432767905815255,0.1194382410561079,22.38385495254176,0.7778314219015493,-0.7021752520375358,4,0.29082656404721946,0.2841004270625149,-0.11278333579149391,0.6017801845223474,14.276636670778487,9,7,10,ml_h3,3,6,conv
ml_h3|K=3|ew|tight|h=9,0.36636918446503586,0.1194382410561079,24.693094340892795,0.9153496906062947,-0.7439119795227054,1,0.37837919457344155,0.3721170317454263,0.16434577380658655,0.5404180664328302,23.03189972340069,10,10,10,ml_h3,3,9,ew
ml_h3|K=3|conv|tight|h=9,0.36149764623670944,0.1194382410561079,24.205940518060153,0.8362155581353938,-0.7969682683224841,1,0.378160143109208,0.3842116004844319,0.05601179125194711,0.6878252834328467,23.00999457697734,10,8,10,ml_h3,3,9,conv
ml_h6|K=2|ew|tight|h=6,0.3853110338312664,0.1194382410561079,26.58727927751585,0.8619231535630459,-0.6906744930515392,4,0.38564070551973806,0.3599880217512115,0.1068595780544992,0.9347454145255023,23.75805081803035,10,9,10,ml_h6,2,6,ew
ml_h6|K=2|conv|tight|h=6,0.46106650345462574,0.1194382410561079,34.16282623985178,0.7953103112363192,-0.73639281745241,4,0.3857077055840826,0.3092407449469968,-0.1658900066957103,1.7795368216435619,23.764750824464805,8,5,10,ml_h6,2,6,conv
ml_h6|K=2|ew|tight|h=9,0.2655070579373262,0.1194382410561079,14.606881688121831,0.6622898735784477,-0.8583899287491246,1,0.2820750928190346,0.20357120017543995,0.021417680714622245,0.5904432372403932,13.401489547959997,10,8,10,ml_h6,2,9,ew
ml_h6|K=2|conv|tight|h=9,0.16646985039544093,0.1194382410561079,4.703160933933304,0.49290265356328344,-0.8927114037907772,1,0.13216517813729736,0.04591272965898063,-0.08185363890652086,0.5435154987251616,-1.589501920213726,7,3,10,ml_h6,2,9,conv
ml_h6|K=3|ew|tight|h=6,0.37582212562158324,0.1194382410561079,25.638388456547535,0.9218954651204077,-0.6135274943030479,4,0.40134654414032483,0.33141495996757653,0.20314518990157504,1.264505918892536,25.32863468008903,10,10,10,ml_h6,3,6,ew
ml_h6|K=3|conv|tight|h=6,0.41493224120380834,0.1194382410561079,29.549400014770043,0.8259077458168808,-0.7078185221343887,4,0.34069943487295945,0.258513660972041,0.04762638689288967,1.1615241601885287,19.263923753352486,10,7,10,ml_h6,3,6,conv
ml_h6|K=3|ew|tight|h=9,0.3133217794922678,0.1194382410561079,19.38835384361599,0.8268752742759552,-0.6883533794545899,1,0.30242214091921105,0.267327189984927,0.12656740343782436,0.5775910185081994,15.43619435797765,10,8,10,ml_h6,3,9,ew
ml_h6|K=3|conv|tight|h=9,0.2230152241736374,0.1194382410561079,10.35769831175295,0.5863873298609099,-0.8701666396636355,1,0.20984383635409767,0.1086686481087964,-0.1050781350668124,0.5553548488340767,6.178363901466309,9,5,10,ml_h6,3,9,conv
ml_3plus6|K=2|ew|tight|h=6,0.3449989657542558,0.1194382410561079,22.556072469814794,0.7877515149773633,-0.6906744930515393,4,0.3743414724081379,0.3145798364031659,0.13207884438122242,0.7637908978018024,22.62812750687033,10,9,10,ml_3plus6,2,6,ew
ml_3plus6|K=2|conv|tight|h=6,0.26823578338377474,0.1194382410561079,14.879754232766684,0.6018198234692396,-0.8038118568615359,4,0.19806541879234757,0.1288614371258937,-0.08740286422286048,0.5445627682052663,5.000522145291297,8,4,10,ml_3plus6,2,6,conv
ml_3plus6|K=2|ew|tight|h=9,0.27630510077981385,0.1194382410561079,15.686685972370595,0.6942447878916381,-0.8583899287491248,1,0.2934275576269121,0.28476159209748686,0.0019184954046649327,0.7363259578050656,14.536736028747745,10,7,10,ml_3plus6,2,9,ew
ml_3plus6|K=2|conv|tight|h=9,0.17469205500692975,0.1194382410561079,5.525381395082185,0.5139423473195063,-0.870483054064924,1,0.18995320331329607,0.08028452452099866,-0.08181883667229128,0.9694820670674922,4.189300597386148,6,4,10,ml_3plus6,2,9,conv
ml_3plus6|K=3|ew|tight|h=6,0.3977406189318511,0.1194382410561079,27.83023778757432,0.9553637477926258,-0.49828619285029263,4,0.42800538003320804,0.39897919814733074,0.14492104439496223,1.0879351638068608,27.994518269377345,10,9,10,ml_3plus6,3,6,ew
ml_3plus6|K=3|conv|tight|h=6,0.3406822200641535,0.1194382410561079,22.12439790080456,0.7535113583317441,-0.7074931175762068,4,0.2941248780452055,0.24847350111775435,-0.032952156271357724,0.7462218877412667,14.606468070577085,9,8,10,ml_3plus6,3,6,conv
ml_3plus6|K=3|ew|tight|h=9,0.3380650233502682,0.1194382410561079,21.862678229416034,0.8491059461497422,-0.7669704496246204,1,0.37175802423605553,0.3698203329491223,0.15028620605670295,0.5901785854208506,22.3697826896621,10,10,10,ml_3plus6,3,9,ew
ml_3plus6|K=3|conv|tight|h=9,0.23271952779209726,0.1194382410561079,11.328128673598936,0.6172101877592966,-0.8472850159598153,1,0.23726362261384065,0.17975444347510394,-0.05284563350014204,0.6912280447685988,8.920342527440605,8,6,10,ml_3plus6,3,9,conv
ml_filter_winsor|K=2|ew|tight|h=6,0.09467238614371176,0.1194382410561079,-2.4765854912396135,0.42172960810493026,-0.5907453270671325,4,0.09086597219737437,0.0722679852238548,-0.0487754612792316,0.2356467045515207,-5.719422514206025,9,4,10,ml_filter_winsor,2,6,ew
ml_filter_winsor|K=2|conv|tight|h=6,0.06787825412052717,0.1194382410561079,-5.155998693558073,0.3094249391509764,-0.7944663849682363,4,0.05375083275407259,0.0277739004262203,-0.18651009489554693,0.32545453823361825,-9.430936458536204,5,3,10,ml_filter_winsor,2,6,conv
ml_filter_winsor|K=2|ew|tight|h=9,0.1096851719593277,0.1194382410561079,-0.9753069096780198,0.45034613618100566,-0.8137036109052039,1,0.1274380956124441,0.1295877982674718,-0.0807311424446987,0.2385227052404726,-2.0622101726990514,9,4,10,ml_filter_winsor,2,9,ew
ml_filter_winsor|K=2|conv|tight|h=9,0.1079450959786794,0.1194382410561079,-1.149314507742849,0.3888473791581494,-0.929699199918489,1,0.08545861672469345,0.0350835937647177,-0.09154430223281007,0.371313235070009,-6.260158061474117,8,3,10,ml_filter_winsor,2,9,conv
ml_filter_winsor|K=3|ew|tight|h=6,0.09121729812629753,0.1194382410561079,-2.8220942929810366,0.4756309186738645,-0.5106529100134042,4,0.08207935986319444,0.046046831646427755,0.015601931222279486,0.25398480338915497,-6.598083747624017,10,3,10,ml_filter_winsor,3,6,ew
ml_filter_winsor|K=3|conv|tight|h=6,0.09479495310014752,0.1194382410561079,-2.464328795596038,0.4056401592807638,-0.636556321687618,4,0.08280816875781515,0.0628426328272087,-0.07482208906623022,0.24082352555883202,-6.525202858161945,7,3,10,ml_filter_winsor,3,6,conv
ml_filter_winsor|K=3|ew|tight|h=9,0.10787739018270392,0.1194382410561079,-1.1560850873403972,0.5021815210249208,-0.783200729073337,1,0.12166442911576247,0.12413271934162107,-0.03102315307467629,0.2114507373112431,-2.6395768223672134,9,4,10,ml_filter_winsor,3,9,ew
ml_filter_winsor|K=3|conv|tight|h=9,0.11917115104411358,0.1194382410561079,-0.02670900119943198,0.4544044884101313,-0.8438184655681767,1,0.1133354338897457,0.09725242378490939,-0.046800497147771236,0.29009683635593064,-3.472476344968892,9,4,10,ml_filter_winsor,3,9,conv
ml_q|K=2|ew|tight|h=6,0.409033194988661,0.1194382410561079,28.95949539325531,0.8673420896605859,-0.6906744930515392,4,0.43215311563263253,0.3750671512651442,0.1678456624768192,0.8377040177423214,28.40929182931979,10,9,10,ml_q,2,6,ew
ml_q|K=2|conv|tight|h=6,0.2500050516625898,0.1194382410561079,13.05668106064819,0.6060369618570405,-0.8038210628776706,4,0.20023645659239236,0.17460146145470168,-0.10736191389671024,0.456684756296974,5.2176259252957795,9,6,10,ml_q,2,6,conv
ml_q|K=2|ew|tight|h=9,0.3079624777652219,0.1194382410561079,18.8524236709114,0.7251865743698057,-0.8583899287491246,1,0.33165952769993334,0.3681427024170646,0.03041181202069887,0.4932024243069342,18.359933036049874,10,9,10,ml_q,2,9,ew
ml_q|K=2|conv|tight|h=9,0.2379980411071756,0.1194382410561079,11.855980005106769,0.5897242965437691,-0.8775558646081975,1,0.2808560771631551,0.2667305577003619,-0.009151316734028025,0.7436421951078491,13.279587982372044,9,7,10,ml_q,2,9,conv
ml_q|K=3|ew|tight|h=6,0.3749428595529045,0.1194382410561079,25.550461849679664,0.9177776977026384,-0.49828619285029263,4,0.42408450490169314,0.3446365159326762,0.1683427317299997,0.9141298933883593,27.60243075622585,10,9,10,ml_q,3,6,ew
ml_q|K=3|conv|tight|h=6,0.39116835910303616,0.1194382410561079,27.173011804692827,0.8255209497294659,-0.7067367118792531,4,0.3676427167508491,0.28959985577858083,0.07238388103433824,0.7394836340262605,21.95825194114145,10,8,10,ml_q,3,6,conv
ml_q|K=3|ew|tight|h=9,0.3279607162922058,0.1194382410561079,20.85224752360979,0.8352800102199076,-0.7618534967228369,1,0.35932921601793144,0.3127381909658863,0.139879874415902,0.5350451896398631,21.126901867849682,10,10,10,ml_q,3,9,ew
ml_q|K=3|conv|tight|h=9,0.3146097763811089,0.1194382410561079,19.517153532500096,0.7342395183864713,-0.8574949097994602,1,0.35915242162244737,0.38209465098640083,-0.011630969691821202,0.6403684029041461,21.109222428301273,9,9,10,ml_q,3,9,conv
ml_filter_softmax|K=2|ew|tight|h=6,0.4036325267421954,0.1194382410561079,28.41942856860875,0.848706982251271,-0.6906744930515392,4,0.38887870974490757,0.33144653058978835,0.11962079354283639,0.7570330293833445,24.081851240547298,10,8,10,ml_filter_softmax,2,6,ew
ml_filter_softmax|K=2|conv|tight|h=6,0.3173289844643785,0.1194382410561079,19.789074340827064,0.6750494982286394,-0.8037636041875272,4,0.24512797583030405,0.21246325570355806,-0.16377338295019828,1.0094756707993597,9.706777849086938,8,6,10,ml_filter_softmax,2,6,conv
ml_filter_softmax|K=2|ew|tight|h=9,0.2616317388233522,0.1194382410561079,14.219349776724432,0.6526636741555841,-0.8583899287491247,1,0.24505652987086793,0.24109085745977687,-0.06595571906291187,0.5705480455795595,9.699633253143334,9,8,10,ml_filter_softmax,2,9,ew
ml_filter_softmax|K=2|conv|tight|h=9,0.2785812654421693,0.1194382410561079,15.914302438606143,0.6414734136026043,-0.8775317470362944,1,0.2791744992106649,0.2674998487103045,-0.09387402687561597,0.7435751321125654,13.111430187123023,9,9,10,ml_filter_softmax,2,9,conv
ml_filter_softmax|K=3|ew|tight|h=6,0.35801718722557196,0.1194382410561079,23.857894616946407,0.8818722816967385,-0.49828619285029274,4,0.3776856109903516,0.3185276668134289,0.15951182991723978,0.9141298933883593,22.962541365091695,10,9,10,ml_filter_softmax,3,6,ew
ml_filter_softmax|K=3|conv|tight|h=6,0.3885255933352605,0.1194382410561079,26.90873522791526,0.8165322677250664,-0.7311654279032618,4,0.35095202382953367,0.32131854945144434,0.02485117562768746,0.8824313525103273,20.28918264900991,10,8,10,ml_filter_softmax,3,6,conv
ml_filter_softmax|K=3|ew|tight|h=9,0.35253906311647065,0.1194382410561079,23.310082206036277,0.8748464184899645,-0.7457195890506207,1,0.34536388122410644,0.3151213464202297,0.2187993573447955,0.5237192785937257,19.730368388467184,10,10,10,ml_filter_softmax,3,9,ew
ml_filter_softmax|K=3|conv|tight|h=9,0.28077078247056764,0.1194382410561079,16.133254141445974,0.6741479804950625,-0.8589788571203886,1,0.26973830233682233,0.26008756950761325,-0.0708303471421361,0.648236912318358,12.167810499738774,9,9,10,ml_filter_softmax,3,9,conv
